2003-12-30 18:01:51,501 INFO  org.apache.maven.changelog.AbstractChangeLogGenerator - SCM Working Directory: C:\opendbcopy
2003-12-30 18:02:20,022 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,022 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,022 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,022 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,022 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,022 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,022 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,102 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,102 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,102 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,102 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,102 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,102 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,112 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,112 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,112 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,112 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,112 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,112 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,112 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,112 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,112 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,112 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,122 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,122 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,122 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,122 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,122 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,122 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,122 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
2003-12-30 18:02:20,122 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: img into an Ant task, data type or property
2003-12-30 18:02:20,122 WARN  org.apache.commons.jelly.tags.ant.AntTag - Could not convert tag: a into an Ant task, data type or property
